long,lat,AFFGEOID,NAME,STATEFP,miles,miles_roe,miles_strict,geoid,B01001026,B17001017,B17001046,pct_women_in_poverty,women_wo_ins,B27001030,pct_women_wo_insurance
-90.74776577045002,35.02200956173864,0500000US05123,St. Francis,05,250.3500784118333,41.95907147985965,250.3500784118333,05000US05123,11216,3422,7659,0.3088168937821496,655,11160,0.05869175627240143
-83.89454576858425,44.06469529652153,0500000US26011,Arenac,26,231.19203881759256,41.76485249604954,201.5354798481784,05000US26011,7413,1142,6159,0.1564169291877825,415,7328,0.05663209606986899
-85.90681259629933,38.318931138150745,0500000US18043,Floyd,18,175.14137105982036,9.331510137125544,67.35843009226475,05000US18043,40177,4191,35070,0.10674715366394132,1624,39544,0.04106817722031155
-85.32782654024324,38.03252017248018,0500000US21215,Spencer,21,211.54892460503905,27.773644953377456,101.70477349286926,05000US21215,9424,863,8429,0.09287559190701679,191,9331,0.02046940306505198
-87.87335278221096,36.80635867560211,0500000US21221,Trigg,21,169.28392638016376,74.57572118943148,169.28392638016376,05000US21221,7228,1176,6032,0.16315205327413984,616,7208,0.08546059933407325
-92.16040874747672,31.67670103793754,0500000US22059,LaSalle,22,492.909066293387,103.9040056547416,303.65209099973214,05000US22059,7174,1373,5627,0.19614285714285715,331,7000,0.047285714285714285
-92.15486594399265,32.47832375140911,0500000US22073,Ouachita,22,439.3975325029397,90.87066989652514,321.51190350950947,05000US22073,80595,19900,59070,0.2519944282638977,6062,80092,0.07568795884732557
-91.76347506896232,32.41780311030702,0500000US22083,Richland,22,437.85142967087165,92.96191883185112,298.977901766767,05000US22083,10355,3051,7008,0.3033104682373993,774,10083,0.07676286819398988
-89.59385546385187,29.85461233841165,0500000US22087,St. Bernard,22,568.7871568984413,30.365005966657712,148.1926172575787,05000US22087,23883,5982,17834,0.25117568021498154,1878,23846,0.07875534680868909
-97.14395854748147,36.81800197393237,0500000US40071,Kay,40,59.83367438775737,59.83367438775737,59.83367438775737,05000US40071,22161,3655,18159,0.16755294764829926,2576,21903,0.11760945989133909
-72.73287268860716,41.80640591698008,0500000US09003,Hartford,09,2.485518970556262,2.485518970556262,2.485518970556262,05000US09003,458891,53212,397323,0.1181084710399858,15299,454977,0.03362587559371133
-92.51568380261033,35.580644703019956,0500000US05141,Van Buren,05,250.850544279423,57.88000452822284,250.850544279423,05000US05141,8396,1412,6901,0.16985444484542284,626,8313,0.07530374112835318
-85.15250861032705,43.31095166459499,0500000US26117,Montcalm,26,151.4999456672928,35.19643221312019,123.97525142716994,05000US26117,30838,4342,26209,0.14212300743019868,1780,30673,0.05803149349590846
-86.15204777278453,43.29124704966678,0500000US26121,Muskegon,26,106.87323338601672,33.5992672258122,106.87323338601672,05000US26121,87465,12791,72886,0.14929327590835348,3406,86845,0.0392192987506477
-110.9038913961476,38.324353062212325,0500000US49055,Wayne,49,137.35036000993327,137.35036000993327,137.35036000993327,05000US49055,1307,183,1101,0.1425233644859813,187,1284,0.14563862928348908
-77.06453110312383,41.34340180096403,0500000US42081,Lycoming,42,53.64807425905039,53.64807425905039,53.64807425905039,05000US42081,58186,8152,46097,0.15027005106084904,2854,55497,0.051426203218191975
-90.88245688997286,42.468821136698445,0500000US19061,Dubuque,19,93.70765222880604,8.5645699894134,93.70765222880604,05000US19061,49243,5834,41711,0.12270480597328846,1374,48604,0.02826927824870381
-92.78900648486686,43.059932646518696,0500000US19067,Floyd,19,68.84619067107526,41.78293242712152,68.84619067107526,05000US19067,7864,1214,6520,0.1569692267907939,512,7747,0.06609009939331353
-91.11270702690652,41.48392136077104,0500000US19139,Muscatine,19,91.8009762314914,24.99732799313096,91.8009762314914,05000US19139,21612,2398,18952,0.11231850117096019,696,21413,0.03250361929668893
-95.62366732226698,43.3785791188905,0500000US19143,Osceola,19,154.29390171641225,60.277510557649194,146.0312896126796,05000US19143,2950,389,2507,0.1343232044198895,90,2904,0.030991735537190084
-93.57353195962214,41.68549910126951,0500000US19153,Polk,19,171.19078034014152,7.033831282720227,126.956477033917,05000US19153,246180,27535,214148,0.11393023092232388,9968,243896,0.04086987896480467
-92.53145279323816,41.68644275237232,0500000US19157,Poweshiek,19,161.90261926701683,51.29450627107789,161.90261926701683,05000US19157,9478,1118,7295,0.13288957565672174,463,9314,0.049710113807171996
-86.05682439461306,44.33300255587563,0500000US26101,Manistee,26,162.28300335624638,35.02357871732115,162.28300335624638,05000US26101,11948,1402,10404,0.11875317635100796,594,11854,0.050109667622743374
-91.37805332564156,43.28428239912457,0500000US19005,Allamakee,19,75.59860768786625,63.127595013801894,75.59860768786625,05000US19005,6824,892,5788,0.13353293413173653,497,6703,0.07414590481873788
-92.3088245736826,42.470090686160965,0500000US19013,Black Hawk,19,108.14294701252648,6.977785717293548,108.14294701252648,05000US19013,67098,11197,53141,0.1740340078958003,2378,66744,0.03562867074193935
-91.83784662939983,42.47080624807284,0500000US19019,Buchanan,19,112.51891141401131,30.462443253399353,112.51891141401131,05000US19019,10665,870,9654,0.08266818700114024,604,10534,0.057338143155496485
-95.7269073215124,38.65232090691996,0500000US20139,Osage,20,61.598346668520065,61.598346668520065,61.598346668520065,05000US20139,7914,1061,6707,0.1365859938208033,664,7819,0.08492134544059343
-75.60920994242468,41.43681893892968,0500000US42069,Lackawanna,42,19.118927836385737,19.118927836385737,19.118927836385737,05000US42069,108172,16124,88305,0.15440155512357678,3418,106417,0.03211892836670833
-94.8104468737315,36.83552139113712,0500000US40115,Ottawa,40,144.58992972481286,62.69984812367183,144.58992972481286,05000US40115,15925,3259,12146,0.21155469003570268,2610,15699,0.1662526275558953
-92.09016616991956,43.67395263241643,0500000US27045,Fillmore,27,31.464226569182433,31.464226569182433,31.464226569182433,05000US27045,10436,990,9106,0.09805863708399366,843,10123,0.08327570878198162
-93.09961131427418,45.01705736868575,0500000US27123,Ramsey,27,5.838577374391245,5.838577374391245,5.838577374391245,05000US27123,279935,38754,233724,0.14222799638869926,11672,277894,0.04200162651946426
-84.90365601997269,31.322828065322568,0500000US13099,Early,13,323.29748333941285,68.84494235391901,68.84494235391901,05000US13099,5567,2273,3227,0.4132727272727273,842,5484,0.1535375638220277
-114.2639255532714,42.68987595696724,0500000US16053,Jerome,16,307.5536708728818,13.922603939100028,275.2692967825617,05000US16053,11909,2417,9423,0.2041385135135135,2099,11877,0.17672812999915805
-80.04655650630905,39.63032134839566,0500000US54061,Monongalia,54,56.11079278721239,56.11079278721239,56.11079278721239,05000US54061,51776,10553,38758,0.21400904463507128,2179,51346,0.04243758033731936
-80.34928222052501,40.6822751766619,0500000US42007,Beaver,42,24.461152618703995,24.461152618703995,24.461152618703995,05000US42007,84969,8936,74673,0.1068784461003002,2477,84294,0.02938524687403611
-100.4059875166052,32.30352362634316,0500000US48353,Nolan,48,366.14318489609224,174.1884222278585,366.14318489609224,05000US48353,7231,1278,5870,0.17879127028539452,1236,7159,0.17264981142617683
-100.81566890970872,36.27835758187949,0500000US48357,Ochiltree,48,217.07942016991,186.16359274396785,217.07942016991,05000US48357,5021,912,4079,0.18272891204167502,1112,4991,0.22280104187537567
-97.8050651910951,32.7776537354689,0500000US48367,Parker,48,339.2119094550918,19.866176233348707,339.2119094550918,05000US48367,69443,6622,62006,0.09649122807017543,9395,68912,0.13633329463663804
-80.61891678435738,40.0969484498787,0500000US54069,Ohio,54,40.22938446415337,40.22938446415337,40.22938446415337,05000US54069,21751,3246,17014,0.16021717670286278,822,21411,0.038391481014431836
-90.89790392735452,31.477164581780475,0500000US28037,Franklin,28,493.7535812122789,72.21024148914483,228.19980870919505,05000US28037,3981,811,3140,0.205264490002531,343,3957,0.08668182966894111
-88.63917309312885,31.21422825827048,0500000US28041,Greene,28,462.7520563230336,47.34444947164146,97.62232143420732,05000US28041,5510,907,4526,0.1669427572243696,681,5443,0.12511482638250965
-97.83230555626112,32.429950585616965,0500000US48221,Hood,48,363.2198678322766,28.603839465695096,363.2198678322766,05000US48221,30787,3049,27495,0.09982320586694604,3802,30544,0.12447616553169198
-101.43558548975685,32.30616438496681,0500000US48227,Howard,48,306.0413167589784,233.59187096845,306.0413167589784,05000US48227,15836,2823,12727,0.1815434083601286,2343,15714,0.14910271095838107
-103.45986397684928,46.44722141818103,0500000US38087,Slope,38,413.53122646026,245.19260126072336,245.19260126072336,05000US38087,387,21,366,0.05426356589147287,3,387,0.007751937984496124
-84.22642599242755,33.771536025019074,0500000US13089,DeKalb,13,156.92322668776757,3.948861265181,156.92322668776757,05000US13089,398536,60225,330696,0.15405926005510065,46345,395688,0.11712510867147854
-80.60624480942425,27.6943117063512,0500000US12061,Indian River,12,476.1025427823573,23.989979079540753,23.989979079540753,05000US12061,81625,8138,72949,0.10036134028882558,7891,81097,0.09730322946594819
-85.02836514829569,33.0335396282584,0500000US13285,Troup,13,225.5048969689612,36.90090173037707,182.4905991731337,05000US13285,36623,7858,28255,0.2175947719657741,3543,36334,0.09751197225738978
-90.21249871702813,42.36575464803466,0500000US17085,Jo Daviess,17,58.786712467236256,27.8549586449038,58.786712467236256,05000US17085,10660,1240,9330,0.1173131504257332,444,10579,0.04196994044805747
-88.42863910335949,41.93884402516452,0500000US17089,Kane,17,15.722410025480391,15.722410025480391,15.722410025480391,05000US17089,266933,25205,238774,0.09548107993438872,19271,265398,0.07261170016352798
-81.12123134781012,34.395097971549156,0500000US45039,Fairfield,45,52.17836426136435,27.01526542763605,52.17836426136435,05000US45039,11749,2569,9083,0.2204771713010642,811,11623,0.0697754452378904
-85.21425982643477,34.26318326388723,0500000US13115,Floyd,13,176.25499445953,44.9398158293703,176.25499445953,05000US13115,50574,9437,38832,0.19550850442312873,6684,49843,0.13410107738298258
-78.71371930801162,40.49527137966796,0500000US42021,Cambria,42,63.902771881321144,63.902771881321144,63.902771881321144,05000US42021,66894,10068,53693,0.15790216590078573,2024,65871,0.030726723444307814
-86.28985054575324,41.616654735897946,0500000US18141,St. Joseph,18,68.68578862504395,5.276215771882322,5.276215771882322,05000US18141,139002,20962,111333,0.15844892097207,9535,138061,0.06906367475246449
-86.64762763328129,41.28093741341943,0500000US18149,Starke,18,57.20834953772085,33.69495675868243,33.69495675868243,05000US18149,11547,2403,9110,0.20872057673933814,638,11547,0.05525244652290638
-82.6107006268473,33.22928288691055,0500000US13125,Glascock,13,162.1127818437771,34.60690626020133,162.1127818437771,05000US13125,1543,281,1210,0.18846411804158283,74,1491,0.04963112005365526
-84.2840946911736,33.26088684621795,0500000US13255,Spalding,13,187.97795470660185,24.801158064763843,187.97795470660185,05000US13255,34282,6803,27123,0.20052467134351235,4247,33976,0.125
-84.83521704901521,32.07848971229044,0500000US13259,Stewart,13,274.72579775594824,30.02423774528984,115.89955358755228,05000US13259,2063,568,1425,0.28499749121926743,139,1993,0.06974410436527848
-108.20744337629728,40.61839473054599,0500000US08081,Moffat,08,72.63123698049195,72.63123698049195,72.63123698049195,05000US08081,6386,1160,5176,0.1830808080808081,739,6336,0.11663510101010101
-93.41542609227632,46.60822844391082,0500000US27001,Aitkin,27,63.79033585212505,63.79033585212505,63.79033585212505,05000US27001,7831,1096,6638,0.1417119213860874,260,7747,0.03356137859816703
-76.40519317331417,41.04870055745419,0500000US42037,Columbia,42,30.73880068322144,30.73880068322144,30.73880068322144,05000US42037,33942,4809,26229,0.15493910690121787,1286,33511,0.03837545880457163
-88.26687347420317,37.51821568476233,0500000US17069,Hardin,17,119.66594417669552,119.66594417669552,119.66594417669552,05000US17069,1866,282,1582,0.15128755364806867,128,1864,0.06866952789699571
-88.56152356586863,37.412694362860805,0500000US17151,Pope,17,112.78068603631566,112.78068603631566,112.78068603631566,05000US17151,2016,365,1630,0.18295739348370926,18,1996,0.009018036072144289
-85.53118545978677,42.24546050026802,0500000US26077,Kalamazoo,26,110.24581494439722,4.319415309418308,51.81248124525064,05000US26077,135024,19563,111353,0.14943169666045403,6086,134267,0.04532759352633186
-76.21598941953722,40.7058131856804,0500000US42107,Schuylkill,42,29.738880915855766,29.738880915855766,29.738880915855766,05000US42107,69189,9858,58205,0.14483640156913447,3313,68074,0.04866762640655757
-90.92510328596562,40.818036577183854,0500000US17071,Henderson,17,68.40966943387303,9.56121736330697,68.40966943387303,05000US17071,3404,322,3038,0.09583333333333334,123,3368,0.036520190023752966
-109.17515362802746,46.381222916659425,0500000US30037,Golden Valley,30,381.96214734201715,50.50040290070281,50.50040290070281,05000US30037,404,75,329,0.18564356435643564,36,404,0.0891089108910891
-111.02457123039272,48.56171647191955,0500000US30051,Liberty,30,294.3287215030056,74.19692308705962,74.19692308705962,05000US30051,1378,328,1036,0.2404692082111437,95,1364,0.06964809384164222
-95.67396492611314,46.93464855498457,0500000US27005,Becker,27,169.34672492737337,52.81556482546144,169.34672492737337,05000US27005,17198,2027,14897,0.1197707397778303,906,17002,0.05328784848841313
-103.4872455135422,48.814916540033586,0500000US38023,Divide,38,543.404107358343,312.6129479916877,312.6129479916877,05000US38023,1154,78,1019,0.07110300820419325,115,1097,0.1048313582497721
-81.53697384408396,36.8437525214986,0500000US51173,Smyth,51,87.02995057702623,41.66638492661686,87.02995057702623,05000US51173,15489,3017,12116,0.19936562479349765,1121,15204,0.0737305972112602
-87.65400964761514,34.901407326973114,0500000US01077,Lauderdale,01,285.8772394140515,58.66367166224434,285.8772394140515,05000US01077,48272,7117,39850,0.1515319266719186,3985,47784,0.08339611585467939
-86.98140593183516,34.810101284727544,0500000US01083,Limestone,01,256.10844825173103,19.930733205304357,256.10844825173103,05000US01083,48595,7095,40925,0.14775093710953768,3512,48325,0.07267459906880497
-84.5766923150961,33.941481403250464,0500000US13067,Cobb,13,161.27941276692496,3.228378709289757,161.27941276692496,05000US13067,390224,34932,350013,0.09074543116549118,44843,388352,0.11546998599208964
-83.76805458481313,31.9229115334365,0500000US13081,Crisp,13,261.6079719626518,80.37765534488,104.74731753162442,05000US13081,11647,3591,7853,0.31378888500524293,1891,11529,0.164021164021164
-80.87344028101086,35.8070269305143,0500000US37097,Iredell,37,37.5973865670627,37.5973865670627,37.5973865670627,05000US37097,90674,9853,79958,0.10970816492411843,7988,90220,0.0885391265794724
-80.23949993335607,36.40189240319707,0500000US37169,Stokes,37,20.792908279638656,20.792908279638656,20.792908279638656,05000US37169,23542,3770,19487,0.1621017328116266,2324,23280,0.09982817869415808
-77.08611546721671,38.818498258871685,0500000US51510,Alexandria,51,0.8449254217319233,0.8449254217319233,0.8449254217319233,05000US51510,82057,8123,73265,0.0998058681869563,7081,81030,0.08738738738738738
-77.10106875807769,38.87856845943536,0500000US51013,Arlington,51,3.1786573754100647,3.1786573754100647,3.1786573754100647,05000US51013,118040,8662,108273,0.07407534100141104,6417,116985,0.054853186305936656
-81.96354953635102,32.79244727162665,0500000US13165,Jenkins,13,172.4138088721743,47.29013726502314,172.4138088721743,05000US13165,4567,1621,2778,0.36849283928165494,793,4507,0.17594852451741735
-84.84678502502143,43.640611896987366,0500000US26073,Isabella,26,175.40002599777452,45.307561064477234,151.24387669473535,05000US26073,36250,8776,23826,0.2691859395129133,2569,36018,0.07132544838691765
